name,diameter,weight,red,green,blue
orange,9.62,170.4,155,96,8
orange,9.62,170.42,159,66,2
orange,9.63,170.44,163,85,6
orange,9.63,170.44,154,90,23
orange,9.63,170.44,158,83,6
orange,9.63,170.45,153,84,2
orange,9.63,170.47,152,101,3
orange,9.63,170.49,159,84,10
orange,9.63,170.49,153,73,2
orange,9.63,170.51,152,81,2
orange,9.63,170.51,174,83,12
orange,9.63,170.53,146,83,2
orange,9.63,170.54,169,82,5
orange,9.63,170.58,142,76,7
orange,9.63,170.6,140,76,2
orange,9.63,170.61,140,72,2
orange,9.64,170.65,156,80,2
orange,9.64,170.66,151,84,9
orange,9.64,170.68,165,65,7
orange,9.64,170.69,152,76,2
orange,9.64,170.7,168,89,6
orange,9.64,170.74,166,83,2
orange,9.64,170.75,147,85,4
orange,9.64,170.76,134,82,2
orange,9.64,170.76,146,101,2
orange,9.64,170.76,155,94,2
orange,9.64,170.77,145,79,3
orange,9.64,170.8,177,90,19
orange,9.64,170.8,161,76,13
orange,9.65,170.83,155,92,2
orange,9.65,170.87,160,83,4
orange,9.65,170.88,165,96,2
orange,9.65,170.9,161,70,9
orange,9.65,170.9,171,78,11
orange,9.65,170.97,174,103,5
orange,9.65,170.98,151,84,5
orange,9.65,171.01,148,87,2
orange,9.65,171.01,154,85,14
orange,9.65,171.02,147,83,2
orange,9.65,171.03,172,92,14
orange,9.65,171.03,142,81,20
orange,9.66,171.04,145,94,2
orange,9.66,171.04,159,91,2
orange,9.66,171.05,153,73,11
orange,9.66,171.06,150,74,2
orange,9.66,171.09,164,89,2
orange,9.66,171.12,147,80,2
orange,9.66,171.13,162,86,2
orange,9.66,171.14,158,84,2
orange,9.66,171.15,149,98,4
orange,9.66,171.15,149,77,2
orange,9.66,171.16,152,86,2
orange,9.67,171.16,149,71,4
orange,9.67,171.17,160,91,2
orange,9.67,171.18,155,70,6
orange,9.67,171.2,172,95,2
orange,9.67,171.21,154,83,13
orange,9.67,171.21,148,88,2
orange,9.67,171.22,147,91,5
orange,9.67,171.24,161,88,15
orange,9.68,171.24,147,98,2
orange,9.68,171.27,156,78,2
orange,9.68,171.3,175,76,2
orange,9.68,171.3,161,83,2
orange,9.68,171.34,156,83,5
orange,9.68,171.35,157,84,2
orange,9.68,171.36,158,88,9
orange,9.68,171.36,155,78,2
orange,9.68,171.36,182,69,2
orange,9.68,171.38,165,94,2
orange,9.68,171.39,159,86,2
orange,9.69,171.41,151,94,13
orange,9.69,171.42,146,94,6
orange,9.69,171.43,161,96,6
orange,9.69,171.43,166,66,3
orange,9.69,171.47,157,64,2
orange,9.69,171.5,159,83,2
orange,9.69,171.54,151,80,8
orange,9.69,171.54,155,87,6
orange,9.69,171.57,165,97,2
orange,9.69,171.59,139,57,2
orange,9.7,171.63,152,85,2
orange,9.7,171.63,145,84,26
orange,9.7,171.65,149,82,3
orange,9.7,171.66,162,84,19
orange,9.7,171.67,145,89,33
orange,9.7,171.68,149,75,12
orange,9.7,171.71,146,91,2
orange,9.7,171.74,158,79,2
orange,9.7,171.79,160,78,2
orange,9.7,171.79,157,89,3
orange,9.7,171.81,154,57,15
orange,9.7,171.81,165,80,2
orange,9.7,171.84,164,88,16
orange,9.7,171.85,164,76,5
orange,9.7,171.88,143,82,2
orange,9.71,171.88,162,82,18
orange,9.71,171.89,152,71,24
orange,9.71,171.89,138,52,2
orange,9.71,171.9,152,79,2
orange,9.71,171.94,157,95,5
orange,9.71,171.96,156,96,2
orange,9.71,171.97,156,91,12
orange,9.71,172.0,146,70,2
orange,9.71,172.05,152,71,19
orange,9.71,172.06,127,91,23
orange,9.72,172.07,163,81,4
orange,9.72,172.07,160,64,2
orange,9.72,172.08,160,70,7
orange,9.72,172.1,157,68,6
orange,9.72,172.11,161,69,2
orange,9.72,172.15,155,78,23
orange,9.72,172.15,164,87,20
orange,9.73,172.17,181,68,2
orange,9.73,172.17,152,65,20
orange,9.73,172.24,165,68,2
orange,9.73,172.25,139,78,5
orange,9.73,172.25,156,85,3
orange,9.73,172.27,159,90,12
orange,9.73,172.28,148,82,2
orange,9.73,172.28,162,92,18
orange,9.74,172.29,140,87,2
orange,9.74,172.3,155,71,2
orange,9.74,172.31,152,90,2
orange,9.74,172.32,147,69,13
orange,9.74,172.34,162,91,11
orange,9.75,172.36,170,85,2
orange,9.75,172.37,152,74,2
orange,9.75,172.38,143,91,2
orange,9.76,172.39,168,88,8
orange,9.76,172.39,170,96,25
orange,9.76,172.4,171,74,21
orange,9.76,172.46,153,106,2
orange,9.76,172.49,146,71,2
orange,9.76,172.49,158,87,2
orange,9.76,172.5,157,68,2
orange,9.76,172.52,163,102,2
orange,9.76,172.53,149,86,5
orange,9.76,172.54,171,87,7
orange,9.76,172.55,164,71,2
orange,9.76,172.56,168,84,2
orange,9.76,172.57,154,97,2
orange,9.76,172.66,144,73,2
orange,9.76,172.68,159,79,12
orange,9.77,172.68,169,68,14
orange,9.77,172.68,172,77,14
orange,9.77,172.72,157,71,20
orange,9.77,172.74,161,78,10
orange,9.77,172.74,168,76,8
orange,9.77,172.81,159,76,16
orange,9.77,172.82,152,105,21
orange,9.77,172.88,149,82,9
orange,9.77,172.88,160,84,2
orange,9.77,172.89,171,88,7
orange,9.77,172.92,164,73,15
orange,9.78,172.92,138,81,19
orange,9.78,172.94,141,72,2
orange,9.78,172.96,156,76,24
orange,9.78,172.97,167,86,11
orange,9.78,172.97,161,87,24
orange,9.78,172.98,168,84,2
orange,9.78,173.03,157,103,2
orange,9.78,173.05,147,76,2
orange,9.78,173.06,145,70,10
orange,9.78,173.07,156,83,16
orange,9.78,173.09,162,82,2
orange,9.78,173.12,156,88,20
orange,9.78,173.2,154,81,2
orange,9.78,173.21,157,73,13
orange,9.79,173.24,140,95,16
orange,9.79,173.24,162,71,18
orange,9.79,173.25,161,79,2
orange,9.79,173.25,164,89,8
orange,9.79,173.25,158,81,2
orange,9.79,173.26,174,79,8
orange,9.8,173.26,153,100,3
orange,9.8,173.28,158,88,2
orange,9.8,173.29,150,75,3
orange,9.8,173.31,148,80,2
orange,9.8,173.32,172,86,2
orange,9.8,173.32,155,79,3
orange,9.81,173.33,151,72,10
orange,9.81,173.34,147,87,16
orange,9.81,173.37,160,92,9
orange,9.81,173.39,158,80,2
orange,9.81,173.4,160,77,2
orange,9.81,173.41,159,97,2
orange,9.81,173.41,144,78,2
orange,9.81,173.45,158,84,2
orange,9.81,173.47,163,68,2
orange,9.82,173.49,149,101,2
orange,9.82,173.49,154,83,2
orange,9.82,173.5,159,78,4
orange,9.82,173.52,153,93,2
orange,9.82,173.53,147,74,2
orange,9.82,173.56,149,88,10
orange,9.82,173.6,160,83,2
orange,9.83,173.6,160,66,2
orange,9.83,173.62,160,76,14
orange,9.83,173.63,174,79,7
orange,9.83,173.65,143,75,2
orange,9.83,173.66,165,92,2
orange,9.83,173.69,167,93,4
orange,9.83,173.71,157,82,2
orange,9.84,173.76,162,75,5
orange,9.84,173.77,149,79,2
orange,9.84,173.78,151,88,2
orange,9.84,173.8,159,75,5
orange,9.84,173.82,176,82,2
orange,9.84,173.84,172,87,2
orange,9.84,173.84,170,91,17
orange,9.84,173.86,149,90,5
orange,9.84,173.86,159,111,18
orange,9.84,173.89,150,84,16
orange,9.85,173.89,158,82,5
orange,9.85,173.89,138,83,2
orange,9.85,173.91,149,79,20
orange,9.85,173.92,155,78,2
orange,9.85,173.94,170,56,8
orange,9.85,173.95,150,74,2
orange,9.85,173.96,136,87,2
orange,9.86,173.96,159,87,10
orange,9.86,173.99,154,89,2
orange,9.86,174.03,162,63,2
orange,9.86,174.03,158,93,5
orange,9.86,174.04,161,82,17
orange,9.87,174.05,146,95,2
orange,9.87,174.07,168,71,12
orange,9.87,174.07,159,64,27
orange,9.87,174.08,141,73,3
orange,9.87,174.13,154,85,3
orange,9.88,174.13,155,86,9
orange,9.88,174.15,157,85,2
orange,9.88,174.17,164,89,2
orange,9.88,174.17,168,84,2
orange,9.88,174.21,141,90,10
orange,9.88,174.22,139,100,15
orange,9.88,174.25,153,75,3
orange,9.88,174.26,149,92,14
orange,9.88,174.27,146,80,5
orange,9.89,174.28,148,82,24
orange,9.89,174.29,127,94,13
orange,9.89,174.29,139,88,7
orange,9.89,174.35,160,91,20
orange,9.89,174.36,152,86,2
orange,9.89,174.38,170,79,3
orange,9.89,174.43,144,85,2
orange,9.89,174.44,180,64,7
orange,9.89,174.47,153,80,2
orange,9.89,174.47,145,78,7
orange,9.89,174.48,178,71,23
orange,9.89,174.51,168,94,2
orange,9.89,174.55,165,88,2
orange,9.89,174.58,144,89,22
orange,9.89,174.6,160,80,2
orange,9.89,174.71,163,58,2
orange,9.89,174.74,149,80,16
orange,9.9,174.77,141,94,2
orange,9.9,174.78,154,93,12
orange,9.9,174.82,159,83,10
orange,9.9,174.82,165,91,4
orange,9.9,174.89,158,69,2
orange,9.9,174.89,137,71,20
orange,9.9,174.9,155,73,2
orange,9.91,174.9,169,85,2
orange,9.91,174.94,153,90,28
orange,9.91,174.95,152,75,37
orange,9.91,174.97,162,101,10
orange,9.91,174.98,140,72,11
orange,9.91,174.99,161,83,5
orange,9.91,175.0,156,98,2
orange,9.92,175.0,161,93,3
orange,9.92,175.02,162,97,2
orange,9.92,175.04,155,77,2
orange,9.92,175.04,162,77,6
orange,9.93,175.05,149,74,2
orange,9.93,175.09,161,86,19
orange,9.93,175.1,147,79,26
orange,9.93,175.11,161,93,2
orange,9.93,175.14,155,62,2
orange,9.93,175.17,163,62,9
orange,9.93,175.21,159,75,24
orange,9.93,175.22,162,93,2
orange,9.93,175.25,159,87,5
orange,9.93,175.26,135,74,2
orange,9.93,175.27,143,87,2
orange,9.93,175.28,147,100,7
orange,9.93,175.31,153,77,2
orange,9.93,175.33,160,86,2
orange,9.93,175.35,165,79,19
orange,9.94,175.36,151,84,2
orange,9.94,175.37,141,77,19
orange,9.94,175.38,150,79,3
orange,9.94,175.41,155,100,23
orange,9.94,175.41,167,76,2
orange,9.94,175.41,139,89,2
orange,9.94,175.42,145,94,8
orange,9.94,175.42,159,54,16
orange,9.95,175.45,146,75,10
orange,9.95,175.5,168,81,13
orange,9.95,175.5,175,84,12
orange,9.95,175.5,167,80,9
orange,9.95,175.51,134,83,2
orange,9.95,175.52,162,90,2
orange,9.96,175.53,153,77,10
orange,9.96,175.53,152,82,2
orange,9.96,175.54,141,89,2
orange,9.96,175.57,167,84,2
orange,9.96,175.6,162,107,2
orange,9.96,175.65,162,73,14
orange,9.97,175.65,163,75,8
orange,9.97,175.65,165,78,11
orange,9.97,175.65,158,85,27
orange,9.97,175.69,162,90,2
orange,9.97,175.71,167,99,2
orange,9.97,175.72,158,90,13
orange,9.97,175.74,139,88,5
orange,9.97,175.75,171,77,2
orange,9.97,175.77,153,97,2
orange,9.97,175.77,159,78,2
orange,9.98,175.78,156,103,20
orange,9.98,175.8,157,77,27
orange,9.98,175.81,154,81,2
orange,9.98,175.81,150,90,4
orange,9.98,175.83,153,89,2
orange,9.98,175.87,153,84,2
orange,9.98,175.88,170,87,5
orange,9.98,175.92,159,73,11
orange,9.98,175.92,146,98,11
orange,9.98,175.93,152,75,7
orange,9.98,175.94,155,84,13
orange,9.98,175.98,168,73,26
orange,9.98,175.98,165,92,7
orange,9.98,176.0,134,64,6
orange,9.99,176.01,172,81,2
orange,9.99,176.03,168,85,2
orange,9.99,176.06,159,64,7
orange,9.99,176.06,154,86,15
orange,9.99,176.1,159,92,3
orange,9.99,176.11,192,54,14
orange,9.99,176.13,161,86,2
orange,9.99,176.14,147,89,2
orange,10.0,176.15,168,89,20
orange,10.0,176.15,182,90,6
orange,10.0,176.16,168,77,2
orange,10.0,176.18,147,70,17
orange,10.01,176.18,165,69,5
orange,10.01,176.19,163,80,15
orange,10.01,176.21,161,83,2
orange,10.01,176.21,167,64,2
orange,10.01,176.22,168,85,20
orange,10.01,176.22,156,101,8
orange,10.02,176.22,172,80,8
orange,10.02,176.24,171,76,2
orange,10.02,176.31,160,90,14
orange,10.02,176.33,148,87,2
orange,10.02,176.35,154,93,8
orange,10.02,176.35,156,75,12
orange,10.02,176.35,150,75,2
orange,10.02,176.41,157,75,5
orange,10.03,176.42,178,90,13
orange,10.03,176.45,149,73,2
orange,10.03,176.51,145,91,2
orange,10.04,176.54,186,85,2
orange,10.04,176.54,162,68,9
orange,10.04,176.57,165,75,16
orange,10.04,176.57,162,74,14
orange,10.05,176.58,159,66,2
orange,10.05,176.59,144,71,8
orange,10.05,176.6,157,81,2
orange,10.05,176.6,159,78,2
orange,10.05,176.62,159,75,4
orange,10.05,176.62,157,94,12
orange,10.06,176.62,174,81,4
orange,10.06,176.66,149,87,19
orange,10.06,176.67,160,98,15
orange,10.06,176.69,160,76,15
orange,10.06,176.71,160,87,4
orange,10.06,176.72,161,75,9
orange,10.07,176.73,148,56,2
orange,10.07,176.73,151,85,2
orange,10.07,176.75,173,78,10
orange,10.07,176.76,169,68,3
orange,10.07,176.76,164,78,6
orange,10.07,176.8,133,93,4
orange,10.07,176.82,154,84,10
orange,10.07,176.83,144,65,2
orange,10.07,176.84,153,95,13
orange,10.07,176.84,163,66,2
orange,10.07,176.87,153,75,7
orange,10.07,176.87,162,67,20
orange,10.07,176.92,165,85,6
orange,10.07,176.93,151,83,2
orange,10.07,177.01,148,93,2
orange,10.08,177.02,167,67,2
orange,10.08,177.08,161,94,2
orange,10.08,177.12,151,83,5
orange,10.08,177.13,161,72,2
orange,10.09,177.13,166,82,6
orange,10.09,177.14,152,84,17
orange,10.09,177.14,153,90,3
orange,10.09,177.15,162,77,2
orange,10.09,177.18,162,93,9
orange,10.09,177.18,155,82,22
orange,10.09,177.18,150,80,12
orange,10.1,177.2,142,89,2
orange,10.1,177.21,143,77,22
orange,10.1,177.22,161,81,2
orange,10.1,177.24,158,94,2
orange,10.1,177.25,159,91,8
orange,10.1,177.26,173,75,8
orange,10.1,177.26,153,79,11
orange,10.1,177.31,160,72,2
orange,10.11,177.32,141,113,2
orange,10.11,177.35,150,83,6
orange,10.12,177.37,145,75,13
orange,10.12,177.38,189,103,2
orange,10.12,177.38,155,65,4
orange,10.12,177.4,156,83,13
orange,10.12,177.42,159,88,15
orange,10.12,177.43,158,77,2
orange,10.12,177.46,137,82,21
orange,10.13,177.47,156,98,6
orange,10.13,177.48,163,78,5
orange,10.13,177.51,175,68,2
orange,10.13,177.51,147,75,2
orange,10.13,177.54,143,73,3
orange,10.13,177.58,138,97,7
orange,10.13,177.59,171,75,14
orange,10.13,177.59,155,76,4
orange,10.13,177.6,155,81,2
orange,10.14,177.65,157,92,3
orange,10.14,177.69,160,74,7
orange,10.14,177.71,143,68,2
orange,10.14,177.71,170,91,6
orange,10.15,177.77,143,77,2
orange,10.15,177.79,155,90,10
orange,10.15,177.81,151,86,5
orange,10.15,177.82,139,91,2
orange,10.15,177.83,161,73,2
orange,10.15,177.84,168,71,2
orange,10.16,177.89,152,76,2
orange,10.16,177.9,168,97,2
orange,10.16,177.95,165,64,22
orange,10.16,178.01,166,83,26
orange,10.16,178.07,143,68,2
orange,10.16,178.11,155,89,2
orange,10.16,178.11,151,70,14
orange,10.16,178.24,158,78,3
orange,10.16,178.25,167,78,12
orange,10.17,178.28,147,78,2
orange,10.17,178.29,131,85,2
orange,10.17,178.3,151,81,2
orange,10.17,178.34,159,82,6
orange,10.17,178.34,155,93,2
orange,10.17,178.37,173,79,13
orange,10.17,178.38,159,80,2
orange,10.18,178.43,159,73,19
orange,10.18,178.43,137,87,14
orange,10.18,178.46,163,83,14
orange,10.18,178.51,169,81,22
orange,10.19,178.52,160,83,10
orange,10.19,178.53,156,87,19
orange,10.19,178.53,161,80,5
orange,10.2,178.55,170,88,2
orange,10.2,178.56,146,76,27
orange,10.2,178.57,163,59,15
orange,10.2,178.6,142,85,19
orange,10.2,178.6,136,91,23
orange,10.2,178.6,157,72,24
orange,10.21,178.62,174,75,2
orange,10.21,178.62,153,80,7
orange,10.21,178.63,162,75,2
orange,10.21,178.63,164,70,2
orange,10.21,178.65,134,91,2
orange,10.22,178.66,158,99,2
orange,10.22,178.67,156,64,2
orange,10.22,178.68,154,89,2
orange,10.22,178.7,162,102,2
orange,10.22,178.73,158,74,18
orange,10.23,178.78,159,71,12
orange,10.23,178.79,147,83,2
orange,10.23,178.81,169,73,2
orange,10.23,178.81,159,83,19
orange,10.23,178.87,159,72,6
orange,10.24,178.9,142,90,2
orange,10.24,178.9,152,85,2
orange,10.24,178.95,160,77,3
orange,10.25,178.99,124,52,2
orange,10.25,178.99,165,65,6
orange,10.25,179.0,167,98,9
orange,10.25,179.06,161,89,2
orange,10.25,179.09,165,102,2
orange,10.26,179.12,179,70,6
orange,10.26,179.17,149,95,10
orange,10.26,179.18,152,63,2
orange,10.26,179.18,159,79,7
orange,10.26,179.2,163,73,3
orange,10.27,179.23,180,70,2
orange,10.27,179.27,156,74,2
orange,10.27,179.27,167,77,2
orange,10.27,179.34,166,86,2
orange,10.27,179.36,146,74,2
orange,10.27,179.42,158,85,2
orange,10.28,179.42,155,83,6
orange,10.28,179.42,169,80,2
orange,10.28,179.44,164,79,6
orange,10.28,179.44,142,83,2
orange,10.28,179.55,163,91,27
orange,10.29,179.57,154,95,10
orange,10.29,179.57,163,88,2
orange,10.29,179.59,168,68,4
orange,10.29,179.61,167,87,6
orange,10.29,179.62,164,90,5
orange,10.3,179.63,170,88,2
orange,10.3,179.64,150,82,2
orange,10.3,179.64,147,92,2
orange,10.3,179.71,156,71,2
orange,10.3,179.71,153,79,2
orange,10.3,179.72,158,76,2
orange,10.3,179.76,136,94,2
orange,10.3,179.76,162,86,2
orange,10.3,179.79,159,89,2
orange,10.3,179.82,154,81,2
orange,10.3,179.88,157,71,2
orange,10.31,179.9,153,82,2
orange,10.31,179.91,161,69,2
orange,10.31,180.0,153,104,8
orange,10.31,180.03,168,83,11
orange,10.31,180.05,154,95,2
orange,10.32,180.08,156,99,2
orange,10.32,180.08,157,80,16
orange,10.32,180.12,158,76,2
orange,10.32,180.14,177,68,2
orange,10.32,180.16,157,77,2
orange,10.33,180.17,164,79,8
orange,10.33,180.23,146,91,7
orange,10.33,180.23,165,78,2
orange,10.33,180.28,157,89,2
orange,10.33,180.28,165,72,24
orange,10.34,180.28,156,57,11
orange,10.34,180.29,161,94,2
orange,10.34,180.3,161,95,2
orange,10.34,180.37,139,74,9
orange,10.34,180.37,160,82,10
orange,10.35,180.45,161,80,2
orange,10.35,180.5,162,89,10
orange,10.35,180.52,163,89,5
orange,10.35,180.52,155,88,2
orange,10.35,180.58,167,80,2
orange,10.35,180.6,159,87,31
orange,10.36,180.6,161,78,7
orange,10.36,180.6,151,100,2
orange,10.36,180.63,161,92,2
orange,10.36,180.64,172,82,3
orange,10.36,180.66,159,100,6
orange,10.36,180.66,161,88,10
orange,10.36,180.69,157,78,12
orange,10.37,180.73,154,79,6
orange,10.37,180.75,151,77,2
orange,10.37,180.76,174,76,2
orange,10.37,180.77,172,83,2
orange,10.37,180.86,141,59,2
orange,10.37,180.87,147,83,2
orange,10.37,180.92,152,73,4
orange,10.38,180.93,171,105,4
orange,10.38,180.98,168,80,12
orange,10.38,181.0,150,79,10
orange,10.39,181.01,142,96,8
orange,10.39,181.05,161,68,2
orange,10.39,181.05,150,88,25
orange,10.39,181.19,162,89,6
orange,10.39,181.23,162,99,2
orange,10.39,181.26,160,88,2
orange,10.39,181.29,169,80,5
orange,10.4,181.34,166,109,13
orange,10.4,181.35,166,90,7
orange,10.4,181.38,164,85,2
orange,10.4,181.38,158,83,23
orange,10.4,181.41,151,63,2
orange,10.41,181.48,158,93,6
orange,10.41,181.5,145,73,2
orange,10.41,181.55,156,78,9
orange,10.41,181.61,152,76,16
orange,10.41,181.63,154,69,2
orange,10.41,181.66,169,94,2
orange,10.42,181.68,166,91,10
orange,10.42,181.71,147,83,4
orange,10.42,181.72,153,77,2
orange,10.43,181.75,136,78,12
orange,10.43,181.76,152,90,2
orange,10.43,181.78,143,87,2
orange,10.43,181.79,168,86,15
orange,10.44,181.87,148,85,2
orange,10.44,181.92,160,89,6
orange,10.44,181.94,142,82,2
orange,10.44,181.97,139,97,3
orange,10.45,181.97,147,77,2
orange,10.45,182.07,174,92,2
orange,10.45,182.07,154,71,11
orange,10.45,182.08,142,70,2
orange,10.46,182.13,164,69,16
orange,10.46,182.17,159,62,2
orange,10.47,182.18,140,79,2
orange,10.47,182.19,155,93,3
orange,10.47,182.23,147,59,17
orange,10.48,182.26,173,62,5
orange,10.48,182.29,163,79,2
orange,10.48,182.31,168,98,8
orange,10.49,182.32,152,73,9
orange,10.49,182.35,134,86,2
orange,10.49,182.38,171,82,2
orange,10.49,182.41,152,66,12
orange,10.49,182.44,164,69,16
orange,10.5,182.48,161,78,2
orange,10.5,182.49,173,75,7
orange,10.5,182.52,169,91,2
orange,10.5,182.53,142,80,10
orange,10.51,182.55,166,88,15
orange,10.51,182.56,151,71,2
orange,10.51,182.59,153,91,2
orange,10.51,182.62,156,80,2
orange,10.52,182.7,159,69,2
orange,10.52,182.72,161,75,3
orange,10.52,182.74,167,84,6
orange,10.52,182.75,153,76,7
orange,10.53,182.81,146,89,32
orange,10.53,182.83,152,88,15
orange,10.54,182.83,170,68,9
orange,10.54,182.86,170,81,14
orange,10.54,182.89,148,80,2
orange,10.54,182.91,162,70,2
orange,10.54,182.95,151,66,2
orange,10.55,182.99,151,84,2
orange,10.55,183.03,165,85,12
orange,10.55,183.04,150,71,7
orange,10.56,183.07,180,84,4
orange,10.56,183.13,169,90,2
orange,10.56,183.15,154,76,9
orange,10.57,183.17,154,95,2
orange,10.57,183.21,152,93,12
orange,10.57,183.24,175,97,2
orange,10.58,183.32,153,80,2
orange,10.58,183.33,172,79,2
orange,10.58,183.37,165,90,9
orange,10.59,183.4,155,73,2
orange,10.59,183.4,156,98,14
orange,10.59,183.42,164,91,2
orange,10.59,183.46,172,67,2
orange,10.59,183.49,157,78,21
orange,10.6,183.55,156,66,2
orange,10.6,183.57,163,98,2
orange,10.6,183.57,165,84,2
orange,10.61,183.69,156,68,20
orange,10.61,183.71,157,73,2
orange,10.61,183.71,169,86,5
orange,10.61,183.87,158,84,22
orange,10.61,183.88,159,74,11
orange,10.62,183.89,157,79,13
orange,10.62,183.93,151,97,2
orange,10.63,183.95,143,78,12
orange,10.63,183.98,161,85,4
orange,10.63,184.01,165,74,2
orange,10.63,184.16,131,75,19
orange,10.64,184.21,169,94,4
orange,10.64,184.22,151,97,9
orange,10.64,184.24,157,97,2
orange,10.64,184.3,148,69,13
orange,10.65,184.31,154,72,8
orange,10.65,184.31,161,82,5
orange,10.65,184.43,167,83,7
orange,10.65,184.45,147,65,10
orange,10.65,184.5,144,91,7
orange,10.66,184.5,135,88,2
orange,10.66,184.54,179,85,9
orange,10.67,184.55,143,90,10
orange,10.67,184.56,164,74,5
orange,10.67,184.58,170,75,12
orange,10.67,184.66,166,88,19
orange,10.67,184.69,148,103,2
orange,10.67,184.7,162,80,2
orange,10.67,184.71,166,100,2
orange,10.67,184.74,172,70,2
orange,10.67,184.83,151,73,2
orange,10.7,184.84,151,82,9
orange,10.7,184.86,147,84,2
orange,10.7,184.87,144,94,11
orange,10.71,184.91,170,77,2
orange,10.71,185.0,173,89,9
orange,10.71,185.0,167,86,14
orange,10.73,185.03,141,84,2
orange,10.74,185.04,177,86,13
orange,10.74,185.08,148,67,8
orange,10.74,185.13,145,76,2
orange,10.74,185.16,173,94,4
orange,10.74,185.18,167,96,15
orange,10.74,185.29,148,78,13
orange,10.74,185.37,159,70,2
orange,10.75,185.44,167,80,10
orange,10.76,185.45,161,89,18
orange,10.76,185.45,135,65,17
orange,10.76,185.45,148,68,2
orange,10.76,185.48,154,89,34
orange,10.77,185.48,147,89,20
orange,10.77,185.7,156,74,2
orange,10.77,185.72,164,87,5
orange,10.77,185.79,155,81,2
orange,10.77,185.83,148,90,7
orange,10.78,185.83,165,91,2
orange,10.78,185.98,149,86,21
orange,10.78,186.0,163,76,2
orange,10.78,186.03,142,69,10
orange,10.78,186.09,147,72,5
orange,10.79,186.12,169,93,9
orange,10.79,186.16,140,71,5
orange,10.79,186.17,161,87,2
orange,10.79,186.19,152,81,3
orange,10.8,186.25,145,63,2
orange,10.8,186.3,166,91,21
orange,10.8,186.35,154,76,2
orange,10.82,186.36,149,67,2
orange,10.82,186.41,151,82,3
orange,10.83,186.53,162,84,3
orange,10.83,186.62,157,94,5
orange,10.83,186.63,154,78,10
orange,10.83,186.64,147,66,3
orange,10.83,186.77,165,90,13
orange,10.84,186.8,167,96,2
orange,10.84,187.0,160,71,2
orange,10.85,187.01,170,75,6
orange,10.86,187.04,156,67,2
orange,10.86,187.05,153,82,6
orange,10.87,187.1,148,67,8
orange,10.87,187.12,177,104,6
orange,10.87,187.24,152,90,21
orange,10.87,187.25,167,77,15
orange,10.87,187.27,157,102,2
orange,10.88,187.39,149,73,2
orange,10.88,187.44,131,82,2
orange,10.88,187.47,168,83,6
orange,10.88,187.57,150,77,2
orange,10.89,187.6,159,79,2
orange,10.89,187.6,161,81,2
orange,10.89,187.66,138,92,2
orange,10.9,187.67,161,72,2
orange,10.9,187.69,155,88,5
orange,10.9,187.89,174,80,2
orange,10.9,187.91,155,79,5
orange,10.9,187.94,162,97,2
orange,10.9,187.99,139,61,17
orange,10.9,188.03,177,75,17
orange,10.91,188.03,141,95,2
orange,10.91,188.07,144,97,11
orange,10.91,188.09,153,81,4
orange,10.91,188.17,161,58,4
orange,10.91,188.2,145,73,11
orange,10.91,188.32,146,65,2
orange,10.91,188.39,167,73,8
orange,10.91,188.4,155,82,2
orange,10.92,188.4,153,76,2
orange,10.93,188.43,150,83,29
orange,10.94,188.44,150,86,7
orange,10.94,188.44,149,90,2
orange,10.94,188.47,146,71,8
orange,10.95,188.5,172,85,5
orange,10.95,188.51,171,97,2
orange,10.96,188.59,152,78,2
orange,10.96,188.71,152,83,2
orange,10.97,188.73,153,84,2
orange,10.97,188.85,150,94,27
orange,10.98,188.91,154,78,2
orange,10.98,188.98,157,81,8
orange,10.98,188.99,165,106,10
orange,10.98,189.06,163,77,2
orange,10.99,189.22,165,88,4
orange,10.99,189.38,136,89,16
orange,11.0,189.61,162,92,4
orange,11.02,189.63,141,71,2
orange,11.04,189.65,172,70,13
orange,11.04,189.79,151,94,6
orange,11.04,189.84,160,96,15
orange,11.04,190.0,153,94,2
orange,11.05,190.12,171,63,10
orange,11.05,190.22,145,85,22
orange,11.05,190.25,149,89,21
orange,11.06,190.31,147,91,14
orange,11.06,190.33,177,71,2
orange,11.07,190.33,132,78,6
orange,11.07,190.42,159,86,7
orange,11.08,190.53,157,90,2
orange,11.09,190.55,166,54,3
orange,11.09,190.67,176,90,2
orange,11.09,190.68,160,63,13
orange,11.1,190.76,160,76,5
orange,11.11,190.78,165,70,2
orange,11.12,190.92,152,81,2
orange,11.12,191.01,132,77,2
orange,11.12,191.09,162,90,6
orange,11.13,191.09,154,86,2
orange,11.15,191.23,144,73,8
orange,11.16,191.24,145,58,21
orange,11.16,191.28,153,82,2
orange,11.16,191.58,149,81,2
orange,11.17,191.67,160,58,5
orange,11.17,191.7,165,73,2
orange,11.17,191.75,181,70,10
orange,11.2,191.8,168,80,12
orange,11.2,191.8,153,49,17
orange,11.21,191.82,158,78,2
orange,11.21,191.9,186,80,2
orange,11.21,191.94,179,94,5
orange,11.21,191.97,158,86,13
orange,11.22,191.98,160,79,2
orange,11.23,191.98,176,78,20
orange,11.23,192.05,167,70,12
orange,11.24,192.06,156,78,7
orange,11.24,192.11,163,84,2
orange,11.25,192.16,143,87,5
orange,11.25,192.23,159,75,13
orange,11.26,192.32,168,83,11
orange,11.29,192.34,153,81,6
orange,11.29,192.4,140,86,2
